City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Pilar,BR,2022-04-24 14:50:46,-9.5972,-35.9567,85.93,51,72,10.49
292,Airai,TL,2022-04-24 14:53:07,-8.9266,125.4092,58.66,71,50,1.99
293,Malindi,KE,2022-04-24 14:53:08,-3.2175,40.1191,87.96,66,20,11.5
294,Tabou,CI,2022-04-24 14:53:08,4.423,-7.3528,86.77,67,92,11.3
295,Khorramabad,IR,2022-04-24 14:53:08,33.4878,48.3558,64.45,46,100,9.91
296,Tomatlan,MX,2022-04-24 14:53:09,19.9333,-105.25,77.63,49,4,1.07
297,Pacific Grove,US,2022-04-24 14:53:09,36.6177,-121.9166,51.91,93,100,8.01
298,Coquimbo,CL,2022-04-24 14:53:09,-29.9533,-71.3436,56.93,88,100,2.3
299,Viesca,MX,2022-04-24 14:53:10,25.35,-102.8,78.87,36,0,1.45
300,Yakima,US,2022-04-24 14:53:10,46.4665,-120.6678,48.18,68,17,1.57
301,Bukama,CD,2022-04-24 14:53:10,-9.2,25.85,79.09,81,87,2.17
302,Nouakchott,MR,2022-04-24 14:50:27,18.0858,-15.9785,93.13,42,2,15.52
303,Saint-Leu,RE,2022-04-24 14:53:11,-21.15,55.2833,76.06,69,98,6.2
304,Mulege,MX,2022-04-24 14:53:11,26.8833,-111.9833,70.84,31,0,2.01
305,Sisimiut,GL,2022-04-24 14:53:12,66.9395,-53.6735,27.95,94,100,5.99
306,Borogontsy,RU,2022-04-24 14:53:12,62.6683,131.1683,19.2,98,72,3.62
307,Saint-Augustin,CA,2022-04-24 14:53:04,51.226,-58.6502,37.83,92,100,19.64
308,Sioux Lookout,CA,2022-04-24 14:48:24,50.1001,-91.917,37.47,100,100,8.05
309,Date,JP,2022-04-24 14:53:12,42.4681,140.8681,45.88,79,65,2.66
310,Nuuk,GL,2022-04-24 14:53:13,64.1835,-51.7216,31.87,84,99,10.0
311,Jijiga,ET,2022-04-24 14:53:13,9.35,42.8,66.96,77,98,8.41
312,Dumingag,PH,2022-04-24 14:53:13,8.1692,123.3506,76.3,89,43,1.59
313,Alice Springs,AU,2022-04-24 14:53:14,-23.7,133.8833,62.15,94,100,8.05
314,Brownsville,US,2022-04-24 14:53:14,25.9018,-97.4975,80.96,74,24,8.99
315,Houma,US,2022-04-24 14:51:59,29.5958,-90.7195,80.01,80,7,8.99
316,Kalmunai,LK,2022-04-24 14:53:15,7.4167,81.8167,82.76,78,26,5.99
317,Yulara,AU,2022-04-24 14:53:15,-25.2406,130.9889,64.24,72,100,14.97
318,Warren,US,2022-04-24 14:53:15,39.4334,-84.1666,76.5,56,84,5.01
319,Fushun,CN,2022-04-24 14:53:16,41.8558,123.9233,53.31,44,14,5.3
320,Mecca,SA,2022-04-24 14:48:29,21.4267,39.8261,91.18,38,12,16.26
321,Vila Velha,BR,2022-04-24 14:50:03,-20.3297,-40.2925,87.75,72,20,14.97
322,Tres Arroyos,AR,2022-04-24 14:54:16,-38.3739,-60.2798,70.86,45,28,13.51
323,Chapais,CA,2022-04-24 14:54:17,49.7834,-74.8492,31.78,66,100,11.97
324,Bismarck,US,2022-04-24 14:54:15,46.8083,-100.7837,32.86,89,20,28.77
325,Clyde River,CA,2022-04-24 14:54:17,70.4692,-68.5914,5.23,85,100,6.91
326,Bhabua,IN,2022-04-24 14:54:17,25.05,83.6167,91.08,11,0,6.55
327,Dubbo,AU,2022-04-24 14:51:31,-32.25,148.6167,57.33,82,99,11.5
328,Lima,PE,2022-04-24 14:50:50,-12.0432,-77.0282,61.05,94,100,6.91
329,Tricase,IT,2022-04-24 14:54:18,39.9304,18.3553,67.35,82,0,11.5
330,Mweka,CD,2022-04-24 14:54:18,-4.85,21.5667,76.66,77,99,2.57
331,Espinosa,BR,2022-04-24 14:54:19,-14.9261,-42.8192,93.13,29,0,10.09
332,San Vicente,AR,2022-04-24 14:54:19,-26.6167,-54.1333,80.4,56,1,6.51
333,Halifax,CA,2022-04-24 14:53:47,44.6453,-63.5724,43.68,60,74,14.0
334,Nishihara,JP,2022-04-24 14:54:19,26.1842,127.7558,73.45,97,0,8.05
335,Aras,ES,2022-04-24 14:51:01,42.5617,-2.356,57.61,51,40,14.97
336,Tabas,IR,2022-04-24 14:54:20,33.5959,56.9244,87.26,12,90,8.77
337,Luanda,AO,2022-04-24 14:50:04,-8.8368,13.2343,86.0,62,20,11.5
338,Negombo,LK,2022-04-24 14:54:20,7.2083,79.8358,84.25,84,20,0.0
339,Yenagoa,NG,2022-04-24 14:54:21,4.9247,6.2642,82.81,70,100,5.97
340,Camana,PE,2022-04-24 14:54:21,-16.6228,-72.7111,71.94,76,3,9.84
341,Grand-Santi,GF,2022-04-24 14:54:21,4.25,-54.3833,82.35,74,98,4.79
342,Cuamba,MZ,2022-04-24 14:54:22,-14.8031,36.5372,74.73,80,98,3.06
343,Amuntai,ID,2022-04-24 14:54:22,-2.4177,115.2494,77.99,90,98,0.81
344,Houston,US,2022-04-24 14:50:05,29.7633,-95.3633,79.29,76,75,16.11
345,Taltal,CL,2022-04-24 14:54:22,-25.4,-70.4833,64.98,76,2,2.44
346,Ust-Barguzin,RU,2022-04-24 14:54:23,53.45,108.9833,20.77,90,89,5.03
347,Mahibadhoo,MV,2022-04-24 14:54:23,3.7833,72.9667,85.1,68,53,7.14
348,Tambacounda,SN,2022-04-24 14:54:23,13.7539,-13.7586,107.65,9,0,11.5
349,Verkhnyaya Inta,RU,2022-04-24 14:54:24,65.9811,60.3094,27.54,89,100,2.1
350,Bindki,IN,2022-04-24 14:54:24,26.0333,80.6,94.53,8,0,7.52
351,Lebu,CL,2022-04-24 14:54:24,-37.6167,-73.65,57.69,87,100,23.91
352,Paracatu,BR,2022-04-24 14:54:25,-17.2222,-46.8747,87.12,31,99,7.25
353,Bedesa,ET,2022-04-24 14:54:25,8.9,40.7833,70.09,70,41,8.46
354,Alofi,NU,2022-04-24 14:54:25,-19.0595,-169.9187,73.29,100,97,4.61
355,Belmonte,BR,2022-04-24 14:54:26,-15.8631,-38.8828,85.46,66,24,7.63
356,Charters Towers,AU,2022-04-24 14:54:26,-20.1,146.2667,71.15,83,99,17.56
357,Bhimunipatnam,IN,2022-04-24 14:54:26,17.8833,83.4333,85.51,74,100,12.68
358,Port Blair,IN,2022-04-24 14:54:27,11.6667,92.75,84.24,70,20,2.3
359,Dongsheng,CN,2022-04-24 14:54:27,39.8161,109.9776,60.51,20,0,5.41
360,Altamira,BR,2022-04-24 14:54:27,-3.2033,-52.2064,84.29,70,40,6.91
361,Kruisfontein,ZA,2022-04-24 14:54:28,-34.0033,24.7314,60.89,55,51,14.67
362,Medea,DZ,2022-04-24 14:54:28,36.2642,2.7539,61.83,41,36,5.39
363,Punta Alta,AR,2022-04-24 14:54:29,-38.8759,-62.0736,66.99,50,88,10.09
364,Fairbanks,US,2022-04-24 14:52:26,64.8378,-147.7164,31.6,82,0,5.75
365,Berlevag,NO,2022-04-24 14:54:29,70.8578,29.0864,37.2,92,100,11.59
366,Koundara,GN,2022-04-24 14:54:29,12.4833,-13.3,108.1,9,2,6.87
367,Prince Rupert,CA,2022-04-24 14:51:54,54.3161,-130.3201,42.49,93,100,27.63
368,Madison,US,2022-04-24 14:54:32,34.7334,-86.5667,74.68,66,0,13.8
369,Bundaberg,AU,2022-04-24 14:55:30,-24.85,152.35,67.21,85,75,8.05
370,Tura,IN,2022-04-24 14:53:00,25.5198,90.2201,75.79,54,0,5.3
371,Kantemirovka,RU,2022-04-24 14:55:30,49.7089,39.8592,63.19,58,81,7.81
372,Carnot,CF,2022-04-24 14:55:31,4.9409,15.8665,84.76,57,100,1.39
373,Bartica,GY,2022-04-24 14:55:31,6.4,-58.6167,82.72,81,96,3.31
374,Hovd,MN,2022-04-24 14:55:32,48.0056,91.6419,29.88,42,71,12.75
375,Lebanon,US,2022-04-24 14:55:32,36.2081,-86.2911,76.17,63,17,14.67
376,Magrath,CA,2022-04-24 14:55:32,49.4167,-112.8686,39.52,75,9,2.3
377,Walvis Bay,NA,2022-04-24 14:55:32,-22.9575,14.5053,70.75,49,0,13.8
378,Santa Cruz,BO,2022-04-24 14:51:44,-17.8,-63.1667,81.86,83,75,17.27
379,Ngerengere,TZ,2022-04-24 14:55:33,-6.75,38.1167,76.24,92,100,3.71
380,Tecate,MX,2022-04-24 14:52:40,32.5667,-116.6333,66.54,19,0,10.71
381,Namatanai,PG,2022-04-24 14:55:33,-3.6667,152.4333,79.07,77,22,5.7
382,Rosarito,MX,2022-04-24 14:52:40,32.3333,-117.0333,65.25,41,0,3.85
383,Conde,BR,2022-04-24 14:55:34,-7.2597,-34.9075,80.06,78,75,8.05
384,Henties Bay,NA,2022-04-24 14:55:34,-22.116,14.2845,61.5,74,2,14.97
385,Raychikhinsk,RU,2022-04-24 14:55:34,49.7838,129.4121,37.51,47,39,2.39
386,Minden,DE,2022-04-24 14:55:35,52.2833,8.9167,62.02,51,40,16.11
387,Aykhal,RU,2022-04-24 14:55:35,66.0,111.5,5.11,97,61,0.87
388,Broome,US,2022-04-24 14:55:35,42.2506,-75.833,65.53,54,94,5.99
389,Port Lincoln,AU,2022-04-24 14:55:36,-34.7333,135.8667,66.15,80,100,6.26
390,San Cristobal,VE,2022-04-24 14:55:36,7.7669,-72.225,68.18,69,100,3.22
391,Homer,US,2022-04-24 14:55:36,59.6425,-151.5483,37.78,94,95,3.04
392,Kirakira,SB,2022-04-24 14:55:37,-10.4544,161.9205,79.63,82,85,3.98
393,Port Keats,AU,2022-04-24 14:55:37,-14.25,129.55,79.74,48,57,6.44
394,Aripuana,BR,2022-04-24 14:55:38,-9.1667,-60.6333,85.77,66,77,4.03
395,Caravelas,BR,2022-04-24 14:55:38,-17.7125,-39.2481,88.47,56,18,8.93
396,Parnamirim,BR,2022-04-24 14:55:38,-5.9156,-35.2628,84.09,79,75,14.97
397,Vostok,RU,2022-04-24 14:55:38,46.4856,135.8833,32.18,65,87,3.78
398,La Ronge,CA,2022-04-24 14:55:39,55.1001,-105.2842,30.45,74,20,9.22
399,Karratha,AU,2022-04-24 14:55:39,-20.7377,116.8463,80.85,62,0,3.53
400,Dunedin,NZ,2022-04-24 14:54:14,-45.8742,170.5036,53.8,69,100,15.01
401,Marquette,US,2022-04-24 14:55:40,46.5333,-87.6335,61.77,68,99,16.96
402,Acapulco,MX,2022-04-24 14:52:34,16.8634,-99.8901,82.74,61,42,3.2
403,Buritis,BR,2022-04-24 14:55:40,-15.6178,-46.4233,91.26,31,46,8.61
404,Tatvan,TR,2022-04-24 14:55:41,38.5067,42.2817,59.05,53,100,5.95
405,Kansas City,US,2022-04-24 14:50:59,39.0997,-94.5786,58.32,50,75,8.05
406,Jiujiang,CN,2022-04-24 14:55:41,29.7333,115.9833,77.16,80,46,7.83
407,Ambilobe,MG,2022-04-24 14:55:41,-13.2,49.05,79.03,74,86,7.47
408,Norman Wells,CA,2022-04-24 14:55:42,65.282,-126.8329,33.84,64,20,4.61
409,Narsaq,GL,2022-04-24 14:55:42,60.9167,-46.05,41.5,78,76,4.12
410,Maragogi,BR,2022-04-24 14:53:20,-9.0122,-35.2225,83.07,65,99,10.47
411,Oskarshamn,SE,2022-04-24 14:56:42,57.2645,16.4484,46.98,63,15,15.12
412,Elat,IL,2022-04-24 14:56:43,29.5581,34.9482,94.84,14,20,9.22
413,Bonavista,CA,2022-04-24 14:56:43,48.6499,-53.1147,34.95,95,100,28.39
414,Zhezkazgan,KZ,2022-04-24 14:56:43,47.8043,67.7144,48.18,93,100,15.66
415,Natchez,US,2022-04-24 14:56:44,31.5604,-91.4032,76.44,73,100,12.66
416,Luena,AO,2022-04-24 14:56:44,-11.7833,19.9167,77.77,48,5,2.06
417,Sayula,MX,2022-04-24 14:56:45,19.8667,-103.6167,76.73,33,0,1.41
418,Jurbarkas,LT,2022-04-24 14:56:45,55.0778,22.7664,43.39,92,100,7.0
419,Iquitos,PE,2022-04-24 14:56:25,-3.7481,-73.2472,78.84,89,75,2.3
420,Odweyne,SO,2022-04-24 14:56:45,9.4092,45.064,81.82,45,96,10.0
421,Goderich,CA,2022-04-24 14:56:46,43.7501,-81.7165,66.52,52,100,11.5
422,Ambon,ID,2022-04-24 14:53:24,-3.6954,128.1814,80.74,83,40,10.36
423,Yeppoon,AU,2022-04-24 14:56:46,-23.1333,150.7333,67.78,73,95,22.15
424,Osoyoos,CA,2022-04-24 14:56:46,49.0331,-119.4524,49.03,75,8,1.14
425,Okhotsk,RU,2022-04-24 14:56:47,59.3833,143.3,22.21,97,36,2.95
426,Westport,US,2022-04-24 14:56:47,41.1415,-73.3579,62.31,52,67,13.0
427,Matay,EG,2022-04-24 14:56:47,28.419,30.7792,90.14,12,0,17.4
428,Cascais,PT,2022-04-24 14:56:48,38.6979,-9.4215,66.51,74,20,11.99
429,Sosnogorsk,RU,2022-04-24 14:56:48,63.6023,53.8817,33.55,100,100,2.71
430,Auki,SB,2022-04-24 14:56:48,-8.7676,160.7034,77.25,87,79,3.42
431,Soavinandriana,MG,2022-04-24 14:56:49,-19.1667,46.7333,61.57,84,100,6.49
432,Abha,SA,2022-04-24 14:56:49,18.2164,42.5053,73.22,46,40,18.41
433,Moratuwa,LK,2022-04-24 14:56:50,6.773,79.8816,84.22,78,86,2.51
434,Stolin,BY,2022-04-24 14:56:50,51.8912,26.846,55.67,64,68,5.64
435,Jalingo,NG,2022-04-24 14:56:50,8.8833,11.3667,99.61,30,94,5.14
436,Visby,SE,2022-04-24 14:56:50,57.6409,18.296,47.05,57,0,19.57
437,Luancheng,CN,2022-04-24 14:56:51,37.8792,114.6517,66.36,43,100,3.8
438,Fallon,US,2022-04-24 14:56:51,39.4735,-118.7774,44.92,29,2,3.96
439,San Francisco,US,2022-04-24 14:56:11,37.7749,-122.4194,54.36,91,13,7.0
440,Honiara,SB,2022-04-24 14:56:51,-9.4333,159.95,77.38,85,61,4.16
441,Saint Andrews,US,2022-04-24 14:56:52,34.0454,-81.1293,76.24,60,75,5.75
442,Bima,ID,2022-04-24 14:56:52,-8.4667,118.7167,76.12,94,34,4.21
443,Salalah,OM,2022-04-24 14:56:52,17.0151,54.0924,83.03,70,60,7.36
444,Gornopravdinsk,RU,2022-04-24 14:55:49,60.05,69.9,34.68,87,100,5.97
445,San Quintin,MX,2022-04-24 14:56:53,30.4833,-115.95,63.16,59,0,2.44
446,Leh,IN,2022-04-24 14:56:53,34.1667,77.5833,43.77,27,6,5.48
447,Sambava,MG,2022-04-24 14:56:53,-14.2667,50.1667,77.4,85,73,12.1
448,Jaguey Grande,CU,2022-04-24 14:56:54,22.5269,-81.1286,86.09,45,4,11.97
449,Samarai,PG,2022-04-24 14:56:54,-10.6167,150.6667,82.67,73,60,9.35
450,Bor,RU,2022-04-24 14:55:56,56.3567,44.0669,66.13,46,89,3.49
451,Necochea,AR,2022-04-24 14:56:54,-38.5473,-58.7368,70.57,47,8,12.1
452,Pueblo Nuevo,MX,2022-04-24 14:56:55,23.3833,-105.3833,66.7,37,0,2.33
453,Steinbach,DE,2022-04-24 14:56:55,50.1667,8.5667,56.3,54,75,11.5
454,Grindavik,IS,2022-04-24 14:56:55,63.8424,-22.4338,45.07,76,100,8.05
455,Atar,MR,2022-04-24 14:57:56,20.5169,-13.0499,94.28,16,0,13.35
456,Chanika,TZ,2022-04-24 14:57:56,-5.4167,38.0167,72.05,94,100,5.23
457,Beloha,MG,2022-04-24 14:57:56,-25.1667,45.05,78.06,66,86,4.7
458,Shingu,JP,2022-04-24 14:57:57,33.7333,135.9833,63.66,94,100,3.31
459,Kiruna,SE,2022-04-24 14:57:57,67.8557,20.2251,41.92,65,0,8.05
460,Nautla,MX,2022-04-24 14:57:57,20.2167,-96.7833,82.26,63,1,0.94
461,Ancud,CL,2022-04-24 14:54:20,-41.8697,-73.8203,46.22,88,100,22.5
462,Roald,NO,2022-04-24 14:57:58,62.5833,6.1333,56.32,54,0,8.05
463,Sarh,TD,2022-04-24 14:57:58,9.1429,18.3923,102.11,30,20,11.5
464,Port Antonio,JM,2022-04-24 14:57:58,18.18,-76.4612,84.0,71,88,7.76
465,Ranau,MY,2022-04-24 14:57:59,5.9538,116.6641,70.99,98,59,0.43
466,Bani,DO,2022-04-24 14:57:59,18.2833,-70.3333,81.86,54,64,14.09
467,Huilong,CN,2022-04-24 14:57:59,31.8111,121.655,59.32,99,96,10.54
468,Pitimbu,BR,2022-04-24 14:58:00,-7.4706,-34.8086,81.19,70,99,14.94
469,Nacala,MZ,2022-04-24 14:55:09,-14.5428,40.6728,78.78,86,100,5.88
470,Baraboo,US,2022-04-24 14:58:00,43.4711,-89.7443,61.0,68,40,23.02
471,Puerto Del Rosario,ES,2022-04-24 14:55:42,28.5004,-13.8627,71.35,46,40,10.36
472,Truth Or Consequences,US,2022-04-24 14:58:01,33.1284,-107.2528,57.9,18,0,13.18
473,Sol-Iletsk,RU,2022-04-24 14:58:01,51.1631,54.9918,56.12,48,11,5.57
474,Arlit,NE,2022-04-24 14:58:01,18.7369,7.3853,105.73,6,30,12.35
475,Nagornskiy,RU,2022-04-24 14:58:02,58.7731,57.5451,41.14,93,29,1.39
476,Dawei,MM,2022-04-24 14:58:02,14.0833,98.2,80.37,82,30,1.88
477,The Valley,AI,2022-04-24 14:58:02,18.217,-63.0578,82.26,61,20,14.97
478,Yenangyaung,MM,2022-04-24 14:58:03,20.4667,94.8833,91.6,50,9,10.42
479,Gewane,ET,2022-04-24 14:58:03,10.1664,40.6453,98.04,20,11,9.06
480,Udachnyy,RU,2022-04-24 14:58:03,66.4167,112.4,4.08,91,97,1.81
481,Port Macquarie,AU,2022-04-24 14:58:04,-31.4333,152.9167,56.89,66,81,4.9
482,Antofagasta,CL,2022-04-24 14:58:04,-23.65,-70.4,72.21,49,14,4.88
483,Albert,FR,2022-04-24 14:58:04,50.0009,2.651,63.79,45,0,10.36
484,Buala,SB,2022-04-24 14:57:55,-8.145,159.5921,79.47,82,100,2.95
485,Hailar,CN,2022-04-24 14:58:05,49.2,119.7,37.09,58,67,8.48
486,Mahon,ES,2022-04-24 14:53:19,39.8885,4.2658,66.76,48,20,8.05
487,Rocha,UY,2022-04-24 14:58:05,-34.4833,-54.3333,73.04,34,0,11.77
488,Ambatofinandrahana,MG,2022-04-24 14:58:05,-20.55,46.8,61.7,84,100,4.5
489,Rincon,US,2022-04-24 14:58:06,32.296,-81.2354,76.86,47,9,3.42
490,At-Bashi,KG,2022-04-24 14:58:06,41.1702,75.8106,48.83,84,100,1.1
491,Beringovskiy,RU,2022-04-24 14:58:06,63.05,179.3167,14.25,95,80,1.52
492,Asopos,GR,2022-04-24 14:58:07,36.7333,22.8667,67.68,62,5,5.77
493,Broken Hill,AU,2022-04-24 14:58:07,-31.95,141.4333,64.11,59,100,12.66
494,Tchibanga,GA,2022-04-24 14:58:07,-2.85,11.0333,79.14,88,100,5.01
495,Awbari,LY,2022-04-24 14:58:08,26.5921,12.7805,92.08,7,6,12.37
496,Stokmarknes,NO,2022-04-24 14:58:08,68.5646,14.9108,42.78,87,75,11.5
497,Russell,US,2022-04-24 14:58:08,32.3502,-85.1999,72.91,61,83,8.05
498,Paita,PE,2022-04-24 14:58:09,-5.0892,-81.1144,72.32,77,98,8.48
499,Khorinsk,RU,2022-04-24 14:58:09,52.1657,109.7726,27.66,55,100,4.79
500,Bonthe,SL,2022-04-24 14:59:09,7.5264,-12.505,86.04,67,100,10.49
501,Grafton,US,2022-04-24 14:59:10,42.207,-71.6856,49.87,45,100,3.0
502,Bairiki,KI,2022-04-24 14:59:10,1.3292,172.9752,80.6,83,20,8.05
503,Sarab,IR,2022-04-24 14:59:10,38.6066,44.9883,72.84,25,100,5.79
504,Scarborough,GB,2022-04-24 14:55:12,54.2797,-0.4044,52.65,84,39,5.99
505,Iquique,CL,2022-04-24 14:56:59,-20.2208,-70.1431,68.04,66,3,6.85
506,Le Port,RE,2022-04-24 14:59:11,-20.9373,55.2919,77.0,66,90,5.3
507,Williams Lake,CA,2022-04-24 14:59:11,52.1415,-122.1445,46.06,53,75,6.91
508,Jiangyou,CN,2022-04-24 14:59:12,31.7667,104.7167,67.5,65,98,6.35
509,Igarka,RU,2022-04-24 14:59:12,67.4667,86.5833,-0.74,99,70,5.55
510,Kangaatsiaq,GL,2022-04-24 14:59:12,68.3065,-53.4641,25.09,88,100,5.64
511,Mayo,US,2022-04-24 14:57:53,38.8876,-76.5119,72.12,65,12,1.99
512,Sallanches,FR,2022-04-24 14:59:13,45.9442,6.6316,54.68,94,100,3.89
513,Lata,PT,2022-04-24 14:59:13,40.1629,-8.3327,67.08,60,96,3.85
514,Mahina,PF,2022-04-24 14:59:14,-17.5065,-149.489,74.97,83,75,3.44
515,Hami,CN,2022-04-24 14:59:14,42.8,93.45,66.38,34,53,19.48
516,Kurkino,RU,2022-04-24 14:59:14,53.4257,38.6582,48.51,92,100,8.57
517,Aleksandrovsk-Sakhalinskiy,RU,2022-04-24 14:59:15,50.8975,142.1561,31.73,98,100,9.13
518,Asfi,MA,2022-04-24 14:59:15,32.2994,-9.2372,63.86,64,15,17.34
519,Xalpatlahuac,MX,2022-04-24 14:59:15,17.4667,-98.6167,74.44,35,0,2.08
520,Lasa,IT,2022-04-24 14:58:09,46.6166,10.7002,45.88,96,100,2.59
521,Vulcan,RO,2022-04-24 14:59:16,45.3833,23.2667,62.38,54,46,6.76
522,Iqaluit,CA,2022-04-24 14:59:16,63.7506,-68.5145,20.93,79,100,12.66
523,Labuhan,ID,2022-04-24 14:59:17,-6.8844,112.2051,80.01,84,100,3.78
524,Magaria,NE,2022-04-24 14:59:17,12.9983,8.9099,105.17,9,100,5.39
525,Biryusinsk,RU,2022-04-24 14:59:17,55.9634,97.8235,24.6,85,92,7.43
526,Camocim,BR,2022-04-24 14:59:18,-2.9022,-40.8411,82.99,68,58,2.59
527,San Policarpo,PH,2022-04-24 14:59:18,12.1791,125.5072,77.68,92,100,5.37
528,Padang,ID,2022-04-24 14:59:18,-0.9492,100.3543,79.56,88,100,5.73
529,Port Hedland,AU,2022-04-24 14:59:19,-20.3167,118.5667,73.45,83,0,5.75
530,Butzbach,DE,2022-04-24 14:59:19,50.4339,8.6712,55.99,59,100,10.89
531,Ivybridge,GB,2022-04-24 14:59:19,50.3904,-3.9191,62.56,58,70,11.01
532,Portoferraio,IT,2022-04-24 14:59:20,42.8115,10.3146,58.15,76,100,7.67
533,Pokrovsk,UA,2022-04-24 14:59:20,48.282,37.1758,62.15,61,100,9.46
534,Orguz,BA,2022-04-24 14:59:20,43.7739,16.8639,51.62,84,94,4.92
535,Rafsanjan,IR,2022-04-24 14:59:21,30.4067,55.9939,81.66,7,62,8.75
536,Antalaha,MG,2022-04-24 14:59:21,-14.9003,50.2788,77.45,81,77,9.69
537,Cam Ranh,VN,2022-04-24 14:59:21,11.9214,109.1591,80.56,89,20,2.3
538,Filadelfia,US,2022-04-24 14:55:50,39.9523,-75.1638,68.27,45,28,5.01
539,Aranda De Duero,ES,2022-04-24 14:56:55,41.6704,-3.6892,58.64,45,57,8.68
540,Costinesti,RO,2022-04-24 14:59:22,43.95,28.6333,69.06,71,15,12.84
541,Kovdor,RU,2022-04-24 14:59:22,67.5662,30.4758,40.93,76,100,5.86
542,Mlimba,TZ,2022-04-24 14:59:23,-8.8,35.8167,76.66,93,100,2.42
543,Sokoni,TZ,2022-04-24 15:00:23,-6.4333,39.55,83.16,72,100,7.72
544,Hamilton,US,2022-04-24 14:56:44,39.1834,-84.5333,77.2,56,91,13.0
545,Jardim,BR,2022-04-24 15:00:24,-21.4803,-56.1381,89.26,45,2,10.56
546,Trairi,BR,2022-04-24 15:00:24,-3.2778,-39.2689,83.35,69,99,5.68
547,Aden,YE,2022-04-24 15:00:24,12.7794,45.0367,83.88,78,14,16.55
548,Novyy Urengoy,RU,2022-04-24 15:00:25,66.0833,76.6333,2.97,95,97,2.66
